game_title,platform,avg_price_usd,price_record_count
fell seal: arbiter's mark,Xbox,29.99,2
ppa pickleball tour 2025,Xbox,29.99,2
rock of ages 3: make & break,Xbox,29.99,2
apsulov: end of gods,Xbox,29.99,2
legacy of kain soul reaver 1 & 2 remastered,Xbox,29.99,2
street power soccer,Xbox,29.99,2
bramble: the mountain king,Xbox,29.99,2
valkyria chronicles 4,Xbox,29.99,2
8 to glory - the official game of the pbr,Xbox,29.99,2
monster energy supercross 4,Xbox,29.99,2
pba pro bowling 2023,Xbox,29.99,2
unbox: newbie's adventure,Xbox,29.99,2
hi-fi rush,Xbox,29.99,2
llamasoft: the jeff minter story,Xbox,29.99,2
park beyond,Xbox,29.99,2
abo khashem,Xbox,29.99,2
ghostbusters: the video game remastered,Xbox,29.99,2
phoenix wright: ace attorney trilogy,Xbox,29.99,2
the king of fighters xiii,Xbox,29.99,2
way of the hunter,Xbox,29.99,2
yars rising,Xbox,29.99,2
risen,Xbox,29.99,2
starlink: battle for atlas,Xbox,29.99,2
real farm - premium edition,Xbox,29.99,2
shadow warrior,Xbox,29.99,2
wanted: dead,Xbox,29.99,2
drake hollow,Xbox,29.99,2
fallen legion: rise to glory,Xbox,29.99,2
myst,Xbox,29.99,2
baldur's gate: dark alliance ii,Xbox,29.99,2
rpg time: the legend of wright,Xbox,29.99,2
stray,Xbox,29.99,2
surviving mars,Xbox,29.99,2
tin & kuna,Xbox,29.99,2
dreamers,Xbox,29.99,2
nba live 19,Xbox,29.99,2
exocross,Xbox,29.99,2
samurai warriors 5,Xbox,29.99,2
dawn of the monsters,Xbox,29.99,2
dishonored: death of the outsider,Xbox,29.99,2
disintegration,Xbox,29.99,2
quest hunter,Xbox,29.99,2
red faction guerilla re-mars-tered,Xbox,29.99,2
assassin's creed rogue remastered,Xbox,29.99,2
dakar desert rally,Xbox,29.99,2
days of doom,Xbox,29.99,2
don bradman cricket 17,Xbox,29.99,2
spellforce: conquest of eo,Xbox,29.99,2
the last kids on earth and the staff of doom,Xbox,29.99,2
driftce,Xbox,29.99,2
horse club adventures 2: hazelwood stories,Xbox,29.99,2
super lucky's tale,Xbox,29.99,2
phar lap - horse racing challenge,Xbox,29.99,2
serious sam collection,Xbox,29.99,2
thirsty suitors,Xbox,29.99,2
tom clancy's the division,Xbox,29.99,2
farming simulator 19,Xbox,29.99,2
monopoly madness,Xbox,29.99,2
nine sols,Xbox,29.99,2
outlast 2,Xbox,29.99,2
road maintenance simulator,Xbox,29.99,2
othercide,Xbox,29.99,2
raiden iii x mikado maniax,Xbox,29.99,2
sudden strike 4 - european battlefields edition,Xbox,29.99,2
commandos 3 - hd remaster,Xbox,29.99,2
magical drop vi,Xbox,29.99,2
rebel galaxy outlaw,Xbox,29.99,2
rogue lords,Xbox,29.99,2
the blackout club,Xbox,29.99,2
devil may cry hd collection,Xbox,29.99,2
pac-man world re-pac,Xbox,29.99,2
far cry 3 classic edition,Xbox,29.99,2
bleeding edge,Xbox,29.99,2
paleo pines,Xbox,29.99,2
remothered: tormented fathers,Xbox,29.99,2
tourist bus simulator,Xbox,29.99,2
battle axe,Xbox,29.99,2
farmer's dynasty,Xbox,29.99,2
thehunter: call of the wild,Xbox,29.99,2
nikoderiko: the magical world,Xbox,29.99,2
hypercharge unboxed,Xbox,29.99,2
rime,Xbox,29.99,2
darksiders ii deathinitive edition,Xbox,29.99,2
amnesia: collection,Xbox,29.99,2
journey to the savage planet: employee of the month,Xbox,29.99,2
lumberjack simulator,Xbox,29.99,2
valkyria revolution,Xbox,29.99,2
shenmue i & ii,Xbox,29.99,2
tchia,Xbox,29.99,2
thymesia,Xbox,29.99,2
bpm: bullets per minute,Xbox,29.99,2
hellblade: senua's sacrifice,Xbox,29.99,2
earthlock,Xbox,29.99,2
south park: snow day!,Xbox,29.99,2
dark alliance,Xbox,29.99,2
jumanji: the video game,Xbox,29.99,2
survivor - castaway island,Xbox,29.99,2
deliver us mars,Xbox,29.99,2
graven,Xbox,29.99,2
lego worlds,Xbox,29.99,2
jagged alliance: rage!,Xbox,29.99,2
journey to the savage planet,Xbox,29.99,2
risen 1,Xbox,29.99,1
crysis 3 remastered,Xbox,29.99,2
moving out 2,Xbox,29.99,2
sid meier's civilization revolution,Xbox,29.99,2
diesel legacy: the brazen age,Xbox,29.99,2
bratz: flaunt your fashion,Xbox,29.99,2
hell let loose,Xbox,29.99,2
pumpkin jack,Xbox,29.99,2
the darkness ii,Xbox,29.99,2
my universe - school teacher,Xbox,29.99,2
superbeat: xonic,Xbox,29.99,2
the sisters 2 - road to fame,Xbox,29.99,2
carx drift racing online,Xbox,29.99,2
nba 2k playgrounds 2,Xbox,29.99,2
katamari damacy reroll,Xbox,29.99,2
crysis remastered,Xbox,29.99,2
humanity,Xbox,29.99,2
team sonic racing,Xbox,29.99,2
fae farm,Xbox,29.99,2
outbreak: contagious memories,Xbox,29.99,2
rpgolf legends,Xbox,29.99,2
tramsim: console edition,Xbox,29.99,2
ghostrunner,Xbox,29.99,2
override 2: super mech league,Xbox,29.99,2
layers of fear (2023),Xbox,29.99,2
tempest 4000,Xbox,29.99,2
arsene lupin - once a thief,Xbox,29.99,2
morbid: the lords of ire,Xbox,29.99,2
strategic mind: spirit of liberty,Xbox,29.99,2
praey for the gods,Xbox,29.99,2
shantae: half-genie hero ultimate edition,Xbox,29.99,2
strategic mind: fight for freedom,Xbox,29.99,2
truck and logistics simulator,Xbox,29.99,2
winter ember,Xbox,29.99,2
ultimate fishing simulator,Xbox,29.99,2
firefighters – the simulation,Xbox,29.99,2
aztech forgotten gods,Xbox,29.99,2
offroad racing - buggy x atv x moto,Xbox,29.99,2
titan quest,Xbox,29.99,2
orange season,Xbox,29.99,2
toy soldiers hd,Xbox,29.99,2
aven colony,Xbox,29.99,2
blacktail,Xbox,29.99,2
the talos principle,Xbox,29.99,2
[prototype],Xbox,29.99,2
penny's big breakaway,Xbox,29.99,2
assetto corsa,Xbox,29.99,2
batsugun saturn tribute boosted,Xbox,29.99,2
hello neighbor,Xbox,29.99,2
paw patrol mighty pups save adventure bay,Xbox,29.99,2
teardown,Xbox,29.99,2
the game of life 2,Xbox,29.99,2
family feud,Xbox,29.99,2
retromania wrestling,Xbox,29.99,2
sbk 22,Xbox,29.99,2
another sight,Xbox,29.99,2
the bridge curse: road to salvation,Xbox,29.99,2
assassin's creed syndicate,Xbox,29.99,2
jurassic park classic games collection,Xbox,29.99,2
operation wolf returns: first mission,Xbox,29.99,2
zero escape: the nonary games,Xbox,29.99,2
axis football 2021,Xbox,29.99,2
house builder overtime,Xbox,29.99,2
medieval dynasty (xbox one),Xbox,29.99,2
syndrome,Xbox,29.99,2
petit island,Xbox,29.99,2
tomb raider iv-vi remastered,Xbox,29.99,2
the outer worlds,Xbox,29.99,2
bloons td 6,Xbox,29.99,2
rwby: arrowfell,Xbox,29.99,2
the occupation,Xbox,29.99,2
trine 4: the nightmare prince,Xbox,29.99,2
ty the tasmanian tiger 2: bush rescue hd,Xbox,29.99,2
underworld ascendant,Xbox,29.99,2
ben 10: power trip,Xbox,29.99,2
gears 5,Xbox,29.99,2
pure farming 2018,Xbox,29.99,2
screamride,Xbox,29.99,2
the dark pictures anthology: house of ashes,Xbox,29.99,2
disney infinity 3.0 edition,Xbox,29.99,2
fimbul,Xbox,29.99,2
mega man zero/zx legacy collection,Xbox,29.99,2
new joe & mac - caveman ninja,Xbox,29.99,2
dmc devil may cry: definitive edition,Xbox,29.99,2
dustborn,Xbox,29.99,2
south park: the fractured but whole,Xbox,29.99,2
star wars: dark forces remaster,Xbox,29.99,2
tamarin,Xbox,29.99,2
deus ex: mankind divided,Xbox,29.99,2
layer section & galactic attack s-tribute,Xbox,29.99,2
ruined king: a league of legends story,Xbox,29.99,2
legend of mana,Xbox,29.99,2
baja: edge of control hd,Xbox,29.99,2
dead by daylight,Xbox,29.99,2
police simulator: patrol officers,Xbox,29.99,2
the oregon trail,Xbox,29.99,2
dangerous driving,Xbox,29.99,2
mythforce,Xbox,29.99,2
turok 3: shadow of oblivion remastered,Xbox,29.99,2
[prototype2],Xbox,29.99,2
absolver,Xbox,29.99,2
moons of madness,Xbox,29.99,2
remothered: broken porcelain,Xbox,29.99,2
subnautica,Xbox,29.99,2
teenage mutant ninja turtles arcade: wrath of the mutants,Xbox,29.99,2
greyhill incident - abducted edition,Xbox,29.99,2
shadows: awakening,Xbox,29.99,2
srx: the game,Xbox,29.99,2
car mechanic simulator 2021,Xbox,29.99,2
emergency call - the attack squad,Xbox,29.99,2
call of juarez: the cartel,Xbox,29.99,2
danganronpa v3: killing harmony anniversary edition,Xbox,29.99,2
fobia - st. dinfna hotel,Xbox,29.99,2
wasteland 2: director's cut,Xbox,29.99,2
azure striker gunvolt 3,Xbox,29.99,2
marble it up! ultra,Xbox,29.99,2
subnautica: below zero,Xbox,29.99,2
lost in random,Xbox,29.99,2
wreckfest,Xbox,29.99,2
garden witch life,Xbox,29.99,2
submerged: hidden depths,Xbox,29.99,2
two point hospital,Xbox,29.99,2
five nights at freddy's: help wanted,Xbox,29.99,2
rare replay,Xbox,29.99,2
v-rally 4,Xbox,29.99,2
a hat in time,Xbox,29.99,2
south park: the stick of truth,Xbox,29.99,2
the king of fighters xii,Xbox,29.99,2
the thing: remastered,Xbox,29.99,2
winter sports games - 4k edition,Xbox,29.99,2
bus simulator,Xbox,29.99,2
my universe - interior designer,Xbox,29.99,2
street fighter 30th anniversary collection,Xbox,29.99,2
trüberbrook,Xbox,29.99,2
assassin's creed iv black flag,Xbox,29.99,2
project highrise: architect's edition,Xbox,29.99,2
steamworld build,Xbox,29.99,2
wolffang skullfang saturn tribute boosted,Xbox,29.99,2
bioshock infinite,Xbox,29.99,2
ty the tasmanian tiger hd,Xbox,29.99,2
11-11 memories retold,Xbox,29.99,2
"warhammer 40,000: inquisitor - martyr",Xbox,29.99,2
resident evil revelations 2,Xbox,29.99,2
edge of eternity,Xbox,29.99,2
assassin's creed unity,Xbox,29.99,2
ghosts 'n goblins resurrection,Xbox,29.99,2
house of golf 2,Xbox,29.99,2
joe wander and the enigmatic adventures,Xbox,29.99,2
prison architect: xbox one edition,Xbox,29.99,2
broken sword - shadow of the templars: reforged,Xbox,29.99,2
spells & secrets,Xbox,29.99,2
tour de france 2021,Xbox,29.99,2
battle brothers,Xbox,29.99,2
driving essentials,Xbox,29.99,2
goat simulator 3,Xbox,29.99,2
reel fishing: days of summer,Xbox,29.99,2
rubberduck wave racer,Xbox,29.99,2
the jackbox party pack 7,Xbox,29.99,2
cuisineer,Xbox,29.99,2
wavetale,Xbox,29.99,2
earth's dawn,Xbox,29.99,2
final fantasy xv pocket edition hd,Xbox,29.99,2
jitsu squad,Xbox,29.99,2
steamworld heist ii,Xbox,29.99,2
dreamworks dragons dawn of new riders,Xbox,29.99,2
harvest life,Xbox,29.99,2
necropolis,Xbox,29.99,2
mx vs. atv supercross encore,Xbox,29.99,2
sleeping dogs definitive edition,Xbox,29.99,2
we sing pop,Xbox,29.99,2
operencia: the stolen sun,Xbox,29.99,2
shantae and the seven sirens,Xbox,29.99,2
sid meier's civilization vi,Xbox,29.99,2
this is the police 2,Xbox,29.99,2
soma,Xbox,29.99,2
cartel tycoon,Xbox,29.99,2
final fantasy xv pocket edition,Xbox,29.99,2
the riftbreaker,Xbox,29.99,2
yooka-laylee and the impossible lair,Xbox,29.99,2
killing floor 2,Xbox,29.99,2
mx vs atv reflex,Xbox,29.99,2
shredders,Xbox,29.99,2
tunic,Xbox,29.99,2
baldur's gate: dark alliance,Xbox,29.99,2
dungeons 3,Xbox,29.99,2
tortuga - a pirate's tale,Xbox,29.99,2
white day 2: the flower that tells lies - complete edition,Xbox,29.99,2
child of eden,Xbox,29.99,2
emoji kart racer,Xbox,29.99,2
endling - extinction is forever,Xbox,29.99,2
paw patrol: grand prix,Xbox,29.99,2
realms of arkania: star trail,Xbox,29.99,2
the raven remastered,Xbox,29.99,2
dolphin spirit: ocean mission,Xbox,29.99,2
mxgp 2020 - the official motocross videogame,Xbox,29.99,2
ravenswatch,Xbox,29.99,2
amnesia: rebirth,Xbox,29.99,2
divinity ii - dks,Xbox,29.99,2
destroy all humans! 2 - reprobed single player (x1),Xbox,29.99,2
dragon's dogma: dark arisen,Xbox,29.99,2
injection π23 'ars regia',Xbox,29.99,2
potionomics: masterwork edition,Xbox,29.99,2
sonic origins,Xbox,29.99,2
the forgotten city,Xbox,29.99,2
the guardians of peace,Xbox,29.99,2
tom clancy's the division 2,Xbox,29.99,2
townsmen - a kingdom rebuilt,Xbox,29.99,2
34 sport games - world edition,Xbox,29.99,2
mafia ii: definitive edition,Xbox,29.99,2
song of nunu: a league of legends story,Xbox,29.99,2
youtubers life - omg edition,Xbox,29.99,2
crossroads inn,Xbox,29.99,2
aeterna noctis,Xbox,29.99,2
sand land,Xbox,29.99,2
past cure,Xbox,29.99,2
yohane the parhelion -blaze in the deepblue-,Xbox,29.99,2
assassin's creed rogue,Xbox,29.99,2
the invincible,Xbox,29.99,2
wrath: aeon of ruin,Xbox,29.99,2
a quiet place: the road ahead,Xbox,29.99,2
call of the wild: the angler,Xbox,29.99,2
desolatium,Xbox,29.99,2
summer sports games - 4k edition,Xbox,29.99,2
wrestlequest,Xbox,29.99,2
age of water,Xbox,29.99,2
blair witch,Xbox,29.99,2
rustler,Xbox,29.99,2
roguebook,Xbox,29.99,2
the persistence enhanced,Xbox,29.99,2
giraffe and annika（ジラフとアンニカ）,Xbox,29.99,2
yonder: the cloud catcher chronicles,Xbox,29.99,2
raiden iv x mikado remix,Xbox,29.99,2
ghost trick: phantom detective,Xbox,29.99,2
mafia ii,Xbox,29.99,2
paw patrol: on a roll,Xbox,29.99,2
trine 5: a clockwork conspiracy,Xbox,29.99,2
winter games 2023,Xbox,29.99,2
hand of fate 2,Xbox,29.99,2
kinect sports rivals,Xbox,29.99,2
mx vs. atv supercross,Xbox,29.99,2
observer: system redux,Xbox,29.99,2
heliborne,Xbox,29.99,2
borderlands: game of the year edition,Xbox,29.99,2
war world,Xbox,29.99,2
hotel: a resort simulator,Xbox,29.99,2
prey,Xbox,29.99,2
stray gods: the roleplaying musical,Xbox,29.99,2
alan wake remastered,Xbox,29.99,2
handball 16,Xbox,29.99,2
mechwarrior 5: mercenaries,Xbox,29.99,2
nba playgrounds 2,Xbox,29.99,2
rise of the tomb raider,Xbox,29.99,2
train life - a railway simulator,Xbox,29.99,2
a way out,Xbox,29.99,2
the jackbox party pack 9,Xbox,29.99,2
trover saves the universe,Xbox,29.99,2
lunar lander beyond,Xbox,29.99,2
songs of silence,Xbox,29.99,2
battlestar galactica deadlock,Xbox,29.99,2
extinction,Xbox,29.99,2
oceanhorn 2 - knights of the lost realm,Xbox,29.99,2
warhammer: vermintide 2,Xbox,29.99,2
as dusk falls,Xbox,29.99,2
martha is dead,Xbox,29.99,2
my universe - my baby,Xbox,29.99,2
baja: edge of control,Xbox,29.99,2
crackdown,Xbox,29.99,2
the mageseeker: a league of legends story,Xbox,29.99,2
white day: a labyrinth named school,Xbox,29.99,2
nightmare reaper,Xbox,29.99,2
realms of arkania: blade of destiny,Xbox,29.99,2
fishing: north atlantic,Xbox,29.99,2
overload,Xbox,29.99,2
the jackbox party pack 5,Xbox,29.99,2
truck racing championship,Xbox,29.99,2
world war z,Xbox,29.99,2
goat simulator 3: xbox one edition,Xbox,29.99,2
goat simulator: remastered,Xbox,29.99,2
orcs must die! 3,Xbox,29.99,2
truck driver,Xbox,29.99,2
ty the tasmanian tiger,Xbox,29.99,2
firefighting simulator - the squad,Xbox,29.99,2
galacticare,Xbox,29.99,2
lumberjack's dynasty,Xbox,29.99,2
raiden v,Xbox,29.99,2
ride 3,Xbox,29.99,2
get even,Xbox,29.99,2
kao the kangaroo,Xbox,29.99,2
control,Xbox,29.99,2
crysis 2 remastered,Xbox,29.99,2
river city girls,Xbox,29.99,2
the jackbox party pack 10,Xbox,29.99,2
hunt: showdown 1896,Xbox,29.99,2
strategic mind: spectre of communism,Xbox,29.99,2
superbeat xonic ex,Xbox,29.99,2
two point campus,Xbox,29.99,2
aliens: fireteam elite,Xbox,29.99,2
autobahn police simulator 2,Xbox,29.99,2
the stone of madness,Xbox,29.99,2
the surge 2,Xbox,29.99,2
under the waves,Xbox,29.99,2
the ascent,Xbox,29.99,2
the crew 2,Xbox,29.99,2
tennis elbow 4,Xbox,29.99,2
dungeon defenders: awakened,Xbox,29.99,2
isonzo,Xbox,29.99,2
god of rock,Xbox,29.99,2
gear.club unlimited 2 - ultimate edition,Xbox,29.99,2
vikings - wolves of midgard,Xbox,29.99,2
mr. driller drillland,Xbox,29.99,2
selfloss,Xbox,29.99,2
deathbound,Xbox,29.99,2
ooblets,Xbox,29.99,2
born of bread,Xbox,29.99,2
evil dead: the game,Xbox,29.99,2
far cry primal,Xbox,29.99,2
red dead redemption,Xbox,29.99,2
shenmue ii,Xbox,29.99,2
spongebob squarepants: battle for bikini bottom - rehydrated,Xbox,29.99,2
battle chasers: nightwar,Xbox,29.99,2
connectank,Xbox,29.99,2
obduction,Xbox,29.99,2
smurfs kart,Xbox,29.99,2
timeshift,Xbox,29.99,2
trepang2,Xbox,29.99,2
wrc 8 fia world rally championship,Xbox,29.99,2
dead man´s diary,Xbox,29.99,2
genesis alpha one,Xbox,29.99,2
treachery in beatdown city: ultra remix,Xbox,29.99,2
naheulbeuk's dungeon master,Xbox,29.99,2
2dark,Xbox,29.99,2
nba live 09,Xbox,29.99,2
superfidos,Xbox,29.99,2
trailblazers,Xbox,29.99,2
dirt rally,Xbox,29.99,2
disney infinity 3.0,Xbox,29.99,2
hero defense,Xbox,29.99,2
maximum football 2020,Xbox,29.99,2
shining resonance refrain,Xbox,29.99,2
the hand of merlin,Xbox,29.99,2
they are billions,Xbox,29.99,2
are you smarter than a 5th grader?,Xbox,29.99,2
hello neighbor: hide and seek,Xbox,29.99,2
encodya,Xbox,29.99,2
handball 21,Xbox,29.99,2
magical bakery,Xbox,29.99,2
shadow warrior 2,Xbox,29.99,2
akai katana,Xbox,29.99,2
doom & destiny worlds,Xbox,31.65,47
lisa: the painful - definitive edition,Xbox,32.44,47
aeternoblade ii,Xbox,34.49,2
solasta: crown of the magister,Xbox,34.49,2
stranded: alien dawn,Xbox,34.99,2
tevi,Xbox,34.99,2
harold halibut,Xbox,34.99,2
asterigos: curse of the stars,Xbox,34.99,2
greedfall,Xbox,34.99,2
hellpoint,Xbox,34.99,2
medieval dynasty,Xbox,34.99,2
the thaumaturge,Xbox,34.99,2
mutant year zero: road to eden,Xbox,34.99,2
tetris forever,Xbox,34.99,2
tools up - ultimate edition,Xbox,34.99,2
battle garegga rev.2016,Xbox,34.99,2
saints row iv,Xbox,34.99,2
lost eidolons,Xbox,34.99,2
still wakes the deep,Xbox,34.99,2
starpoint gemini warlords,Xbox,34.99,2
in sound mind,Xbox,34.99,2
snooker 19,Xbox,34.99,2
transport giant: gold edition,Xbox,34.99,2
lost islands,Xbox,34.99,2
battlezone gold edition,Xbox,34.99,2
age of empires ii: definitive edition,Xbox,34.99,2
zorro the chronicles,Xbox,34.99,2
sunnyside,Xbox,34.99,2
front mission 2: remake,Xbox,34.99,2
wild bastards,Xbox,34.99,2
63 days,Xbox,34.99,2
that time i got reincarnated as a slime isekai chronicles,Xbox,34.99,2
songs of conquest,Xbox,34.99,2
sea of stars,Xbox,34.99,2
enotria: the last song,Xbox,34.99,2
funko fusion,Xbox,34.99,2
dangun feveron,Xbox,34.99,2
miasma chronicles,Xbox,34.99,2
northgard,Xbox,34.99,2
visage,Xbox,34.99,2
front mission 1st: remake,Xbox,34.99,2
star wars: battlefront classic collection,Xbox,34.99,2
cry babies magic tears: the big game,Xbox,34.99,2
pathologic 2,Xbox,34.99,2
f1 manager 2024,Xbox,34.99,2
starpoint gemini 2,Xbox,34.99,2
f1 manager 2022,Xbox,34.99,2
torment: tides of numenera,Xbox,34.99,2
mighty morphin power rangers: rita's rewind,Xbox,34.99,2
sniper elite v2 remastered,Xbox,34.99,2
dynasty warriors 6 empires,Xbox,35.99,2
dynasty warriors 5 empires,Xbox,35.99,2
pneumata,Xbox,35.99,2
madison,Xbox,35.99,2
dynasty warriors 9,Xbox,35.99,2
bleak faith,Xbox,35.99,2
naruto x boruto ultimate ninja storm connections,Xbox,35.99,2
prison tycoon: under new management,Xbox,36.37,47
fishing: north atlantic enhanced edition,Xbox,37.99,2
lesson learned,Xbox,39.05,47
ary and the secret of seasons,Xbox,39.99,2
dc's justice league: cosmic chaos,Xbox,39.99,2
monster energy supercross - the official videogame 5,Xbox,39.99,2
astria ascending,Xbox,39.99,2
attack on titan 2,Xbox,39.99,2
teenage mutant ninja turtles: the cowabunga collection,Xbox,39.99,2
tt isle of man ride on the edge 2,Xbox,39.99,2
nier:automata become as gods edition,Xbox,39.99,2
let's sing 2022,Xbox,39.99,2
resident evil 4,Xbox,39.99,2
zombieland: double tap- road trip,Xbox,39.99,2
dark souls ii: scholar of the first sin,Xbox,39.99,2
dc league of super-pets: the adventures of krypto and ace,Xbox,39.99,2
kena: bridge of spirits,Xbox,39.99,2
the smurfs – dreams,Xbox,39.99,2
garfield lasagna party,Xbox,39.99,2
hello neighbor 2,Xbox,39.99,2
samurai shodown neogeo collection,Xbox,39.99,2
paw patrol world,Xbox,39.99,2
darksiders iii,Xbox,39.99,2
grand theft auto v,Xbox,39.99,2
pj masks power heroes: mighty alliance,Xbox,39.99,2
sherlock holmes: the devil's daughter,Xbox,39.99,2
ace attorney investigations collection,Xbox,39.99,2
big rumble boxing: creed champions,Xbox,39.99,2
sherlock holmes the awakened,Xbox,39.99,2
l.a. noire,Xbox,39.99,2
pickleball smash,Xbox,39.99,2
assassin's creed iii remastered,Xbox,39.99,2
chivalry 2,Xbox,39.99,2
the outlast trials,Xbox,39.99,2
fishing sim world: bass pro shops edition,Xbox,39.99,2
leisure suit larry - wet dreams dry twice,Xbox,39.99,2
scribblenauts showdown,Xbox,39.99,2
deathsmiles i・ii,Xbox,39.99,2
destroy all humans!,Xbox,39.99,2
sword and fairy: together forever,Xbox,39.99,2
the bard's tale iv: director's cut,Xbox,39.99,2
the dwarves,Xbox,39.99,2
the good life,Xbox,39.99,2
the evil within 2,Xbox,39.99,2
ai: the somnium files,Xbox,39.99,2
puyo puyo tetris,Xbox,39.99,2
rabbids®: party of legends,Xbox,39.99,2
super bomberman r,Xbox,39.99,2
albatroz,Xbox,39.99,2
broken roads,Xbox,39.99,2
indivisible,Xbox,39.99,2
ao tennis 2,Xbox,39.99,2
capcom arcade stadium,Xbox,39.99,2
assetto corsa competizione,Xbox,39.99,2
aew: fight forever,Xbox,39.99,2
puyo puyo tetris 2,Xbox,39.99,2
shadow gambit: the cursed crew,Xbox,39.99,2
spongebob squarepants: the patrick star game,Xbox,39.99,2
trackmania turbo,Xbox,39.99,2
flashback 2,Xbox,39.99,2
stellaris: console edition,Xbox,39.99,2
wizardry: proving grounds of the mad overlord,Xbox,39.99,2
tropico 6,Xbox,39.99,2
minecraft legends,Xbox,39.99,2
my little pony: a zephyr heights mystery,Xbox,39.99,2
antstream arcade,Xbox,39.99,2
blood bowl 3,Xbox,39.99,2
wasteland 3,Xbox,39.99,2
my singing monsters playground,Xbox,39.99,2
aliens: dark descent,Xbox,39.99,2
evil genius 2: world domination,Xbox,39.99,2
redfall,Xbox,39.99,2
grip,Xbox,39.99,2
sherlock holmes: crimes and punishments redux,Xbox,39.99,2
nick jr. party adventure,Xbox,39.99,2
rimworld console edition,Xbox,39.99,2
taxi life: a city driving simulator,Xbox,39.99,2
eternal strands,Xbox,39.99,2
let's sing 2023,Xbox,39.99,2
hardspace: shipbreaker,Xbox,39.99,2
my friend peppa pig,Xbox,39.99,2
river city girls 2,Xbox,39.99,2
serious sam 4,Xbox,39.99,2
nickelodeon kart racers 2: grand prix,Xbox,39.99,2
bluey: the videogame,Xbox,39.99,2
gigantosaurus: dino sports,Xbox,39.99,2
pathfinder: wrath of the righteous,Xbox,39.99,2
transformers: earthspark - expedition,Xbox,39.99,2
railroads online,Xbox,39.99,2
scorn,Xbox,39.99,2
transformers: galactic trials,Xbox,39.99,2
cities: skylines - remastered,Xbox,39.99,2
shadow tactics: blades of the shogun,Xbox,39.99,2
mxgp 2021 - the official motocross videogame,Xbox,39.99,2
